Dissemination Identifier	Original Dissemination Identifier	Action type	Event type	Event timestamp	Amendment indicator	Asset Class	Product name	Cleared	Mandatory clearing indicator	Execution Timestamp	Effective Date	Expiration Date	Maturity date of the underlier	Non-standardized term indicator	Platform identifier	Prime brokerage transaction indicator	Block trade election indicator	Large notional off-facility swap election indicator	Notional amount-Leg 1	Notional amount-Leg 2	Notional currency-Leg 1	Notional currency-Leg 2	Notional quantity-Leg 1	Notional quantity-Leg 2	Total notional quantity-Leg 1	Total notional quantity-Leg 2	Quantity frequency multiplier-Leg 1	Quantity frequency multiplier-Leg 2	Quantity unit of measure-Leg 1	Quantity unit of measure-Leg 2	Quantity frequency-Leg 1	Quantity frequency-Leg 2	Notional amount in effect on associated effective date-Leg 1	Notional amount in effect on associated effective date-Leg 2	Effective date of the notional amount-Leg 1	Effective date of the notional amount-Leg 2	End date of the notional amount-Leg 1	End date of the notional amount-Leg 2	Call amount-Leg 1	Call amount-Leg 2	Call currency-Leg 1	Call currency-Leg 2	Put amount-Leg 1	Put amount-Leg 2	Put currency-Leg 1	Put currency-Leg 2	Exchange rate	Exchange rate basis	First exercise date	Fixed rate-Leg 1	Fixed rate-Leg 2	Option Premium Amount	Option Premium Currency	Price	Price unit of measure	Spread-Leg 1	Spread-Leg 2	Spread currency-Leg 1	Spread currency-Leg 2	Strike Price	Strike price currency/currency pair	Post-priced swap indicator	Price currency	Price notation	Spread notation-Leg 1	Spread notation-Leg 2	Strike price notation	Fixed rate day count convention-leg 1	Fixed rate day count convention-leg 2	Floating rate day count convention-leg 1	Floating rate day count convention-leg 2	Floating rate reset frequency period-leg 1	Floating rate reset frequency period-leg 2	Floating rate reset frequency period multiplier-leg 1	Floating rate reset frequency period multiplier-leg 2	Other payment amount	Fixed rate payment frequency period-Leg 1	Floating rate payment frequency period-Leg 1	Fixed rate payment frequency period-Leg 2	Floating rate payment frequency period-Leg 2	Fixed rate payment frequency period multiplier-Leg 1	Floating rate payment frequency period multiplier-Leg 1	Fixed rate payment frequency period multiplier-Leg 2	Floating rate payment frequency period multiplier-Leg 2	Other payment type	Other payment currency	Settlement currency-Leg 1	Settlement currency-Leg 2	Settlement location-Leg 1	Settlement location-Leg 2	Collateralisation category	Custom basket indicator	Index factor	Underlier ID-Leg 1	Underlier ID-Leg 2	Symbols				Underlier ID source-Leg 1	Underlying Asset Name	Underlying asset subtype or underlying contract subtype-Leg 1	Underlying asset subtype or underlying contract subtype-Leg 2	Embedded Option type	Option Type	Option Style	Package indicator	Package transaction price	Package transaction price currency	Package transaction price notation	Package transaction spread	Package transaction spread currency	Package transaction spread notation	Physical delivery location-Leg 1	Delivery Type	Call amount	Call currency	Put amount	Put currency	Settlement location	Unique Product Identifier	UPI FISN	UPI Underlier Name
946210030	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946210031	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946210033	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946210034	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946210040	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946210049	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946210057	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946210072	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946210073	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946210075	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946217138	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946217144	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946217161	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946217164	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946217167	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946217168	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946217169	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946217170	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946217181	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946217186	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946217187	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946217193	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946217194	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946217196	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946217204	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946217207	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946217208	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946217209	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946217212	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946217214	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946217330	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946217355	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946217696	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
946217809	884224488	MODI	TRAD	2024-03-26T20:15:23Z	True	EQ		N		2023-01-31T22:05:11Z	2023-01-31	2024-07-31		False	BILT				-13000000	-13000000	USD	USD			5				ACCY																									12999986.2733684	ACCY		9.9776					False	USD	1		3					A004		DAIL		0					DAIL				1			USD	USD				True		US82575P1075;US92556V1061;US6541101050;US5854641009;US00165C3025;US4771431016;US67576A1007;US76954A1034;US36467W1099;US0556221044		SBSW;VTRS;NKLA;MLCO;AMC;JBLU;OCUL;RIVN.OQ;GAMESTOP CL A;BP				ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN;ISIN				OPET			False														QZD7MJK0LF2J	NA/Swaps Bskt Tot Rtn	Basket
